XLabel,Wavenumber
YLabel,Absorbance
FileType,Absorbance
DisplayDirection,20300
PeakDirection,20312
2101.788270,0.135950
2102.029328,0.168289
2102.270387,0.224591
2102.511445,0.316995
2102.752504,0.458213
2102.993562,0.650204
2103.234620,0.788253
2103.475679,0.657607
2103.716737,0.468078
2103.957796,0.326870
2104.198854,0.233812
2104.439912,0.177328
2104.680971,0.145531
2104.922029,0.128839
2105.163088,0.121415
2105.404146,0.121268
2105.645204,0.129227
2105.886263,0.148648
2106.127321,0.185762
2106.368380,0.249082
2106.609438,0.348717
2106.850497,0.495879
2107.091555,0.694708
2107.332613,0.856826
2107.573672,0.740789
2107.814730,0.537013
2108.055789,0.378919
2108.296847,0.271780
2108.537905,0.204749
2108.778964,0.165419
2109.020022,0.144022
2109.261081,0.135883
2109.502139,0.140696
2109.743197,0.159651
2109.984256,0.194497
2110.225314,0.246768
2110.466373,0.314696
2110.707431,0.398107
2110.948489,0.510803
2111.189548,0.672179
2111.430606,0.840603
2111.671665,0.782411
2111.912723,0.580572
2112.153782,0.413094
2112.394840,0.297331
2112.635898,0.224992
2112.876957,0.186277
2113.118015,0.172581
2113.359074,0.177908
2113.600132,0.198184
2113.841190,0.221974
2114.082249,0.232518
2114.323307,0.238296
2114.564366,0.269488
2114.805424,0.347628
2115.046482,0.483456
2115.287541,0.681238
2115.528599,0.885249
2115.769658,0.811681
2116.010716,0.597016
2116.251774,0.432780
2116.492833,0.325482
2116.733891,0.263839
2116.974950,0.238500
2117.216008,0.233785
2117.457067,0.222054
2117.698125,0.194647
2117.939183,0.174574
2118.180242,0.178811
2118.421300,0.209824
2118.662359,0.270280
2118.903417,0.369468
2119.144475,0.519440
2119.385534,0.723539
2119.626592,0.892867
2119.867651,0.785310
2120.108709,0.594174
2120.349767,0.458018
2120.590826,0.369384
2120.831884,0.297115
2121.072943,0.229302
2121.314001,0.178759
2121.555059,0.153114
2121.796118,0.147694
2122.037176,0.156569
2122.278235,0.179483
2122.519293,0.221823
2122.760352,0.293442
2123.001410,0.407040
2123.242468,0.574665
2123.483527,0.791921
2123.724585,0.917833
2123.965644,0.745602
2124.206702,0.528112
2124.447760,0.366531
2124.688819,0.260502
2124.929877,0.196896
2125.170936,0.161762
2125.411994,0.144274
2125.653052,0.138406
2125.894111,0.142332
2126.135169,0.157543
2126.376228,0.189209
2126.617286,0.246422
2126.858344,0.340597
2127.099403,0.482558
2127.340461,0.674807
2127.581520,0.843282
2127.822578,0.747998
2128.063637,0.542284
2128.304695,0.379583
2128.545753,0.268974
2128.786812,0.199832
2129.027870,0.159757
2129.268929,0.138567
2129.509987,0.130578
2129.751045,0.134603
2129.992104,0.150381
2130.233162,0.176979
2130.474221,0.219803
2130.715279,0.295117
2130.956337,0.421567
2131.197396,0.606687
2131.438454,0.797373
2131.679513,0.759963
2131.920571,0.558608
2132.161629,0.386212
2132.402688,0.266827
2132.643746,0.192247
2132.884805,0.151326
2133.125863,0.133484
2133.366922,0.128275
2133.607980,0.130501
2133.849038,0.146400
2134.090097,0.181183
2134.331155,0.222272
2134.572214,0.258580
2134.813272,0.313121
2135.054330,0.419288
2135.295389,0.583838
2135.536447,0.675999
2135.777506,0.525267
2136.018564,0.356286
2136.259622,0.243181
2136.500681,0.175920
2136.741739,0.137915
2136.982798,0.122141
2137.223856,0.128179
2137.464915,0.142404
2137.705973,0.139408
2137.947031,0.121351
2138.188090,0.113632
2138.429148,0.131095
2138.670207,0.181200
2138.911265,0.274330
2139.152323,0.414685
2139.393382,0.517671
2139.634440,0.418394
2139.875499,0.274341
2140.116557,0.181389
2140.357615,0.139859
2140.598674,0.129877
2140.839732,0.119274
2141.080791,0.093230
2141.321849,0.067396
2141.562907,0.052801
2141.803966,0.045909
2142.045024,0.042152
2142.286083,0.040744
2142.527141,0.042044
2142.768200,0.045608
2143.009258,0.048711
2143.250316,0.050471
2143.491375,0.057684
2143.732433,0.074889
2143.973492,0.088258
2144.214550,0.080398
2144.455608,0.062091
2144.696667,0.051899
2144.937725,0.051363
2145.178784,0.054336
2145.419842,0.059440
2145.660900,0.070360
2145.901959,0.091884
2146.143017,0.129879
2146.384076,0.194535
2146.625134,0.300129
2146.866192,0.445876
2147.107251,0.511819
2147.348309,0.387932
2147.589368,0.254530
2147.830426,0.169015
2148.071485,0.122347
2148.312543,0.099796
2148.553601,0.090001
2148.794660,0.088035
2149.035718,0.093106
2149.276777,0.104496
2149.517835,0.123657
2149.758893,0.159355
2149.999952,0.226519
2150.241010,0.340679
2150.482069,0.511390
2150.723127,0.694776
2150.964185,0.656389
2151.205244,0.472011
2151.446302,0.325662
2151.687361,0.230874
2151.928419,0.175244
2152.169477,0.144951
2152.410536,0.129759
2152.651594,0.125974
2152.892653,0.135975
2153.133711,0.163268
2153.374770,0.207318
2153.615828,0.267605
2153.856886,0.354716
2154.097945,0.488564
2154.339003,0.675457
2154.580062,0.801329
2154.821120,0.668610
2155.062178,0.482914
2155.303237,0.343038
2155.544295,0.250999
2155.785354,0.198231
2156.026412,0.175954
2156.267470,0.173776
2156.508529,0.178771
2156.749587,0.185749
2156.990646,0.205104
2157.231704,0.252302
2157.472762,0.339441
2157.713821,0.477110
2157.954879,0.672340
2158.195938,0.871375
2158.436996,0.810689
2158.678055,0.604224
2158.919113,0.441409
2159.160171,0.333073
2159.401230,0.263653
2159.642288,0.218003
2159.883347,0.189910
2160.124405,0.179493
2160.365463,0.186957
2160.606522,0.213418
2160.847580,0.264638
2161.088639,0.350989
2161.329697,0.484981
2161.570755,0.676967
2161.811814,0.897279
2162.052872,0.905230
2162.293931,0.696421
2162.534989,0.506053
2162.776047,0.369492
2163.017106,0.280754
2163.258164,0.228334
2163.499223,0.201608
2163.740281,0.193775
2163.981340,0.202442
2164.222398,0.229196
2164.463456,0.279974
2164.704515,0.365123
2164.945573,0.497471
2165.186632,0.687273
2165.427690,0.908347
2165.668748,0.932480
2165.909807,0.724947
2166.150865,0.530299
2166.391924,0.389852
2166.632982,0.297826
2166.874040,0.242856
2167.115099,0.214216
2167.356157,0.204794
2167.597216,0.212551
2167.838274,0.240571
2168.079332,0.296423
2168.320391,0.390520
2168.561449,0.532889
2168.802508,0.724823
2169.043566,0.914947
2169.284625,0.902979
2169.525683,0.708013
2169.766741,0.521174
2170.007800,0.384460
2170.248858,0.294768
2170.489917,0.241896
2170.730975,0.216385
2170.972033,0.211925
2171.213092,0.225422
2171.454150,0.257762
2171.695209,0.315866
2171.936267,0.411880
2172.177325,0.558434
2172.418384,0.759430
2172.659442,0.951473
2172.900501,0.881260
2173.141559,0.662166
2173.382617,0.482162
2173.623676,0.358114
2173.864734,0.279852
2174.105793,0.234674
2174.346851,0.212733
2174.587910,0.209427
2174.828968,0.224916
2175.070026,0.263610
2175.311085,0.334368
2175.552143,0.448921
2175.793202,0.617628
2176.034260,0.831861
2176.275318,0.943826
2176.516377,0.776280
2176.757435,0.570214
2176.998494,0.414874
2177.239552,0.310471
2177.480610,0.246628
2177.721669,0.212360
2177.962727,0.199430
2178.203786,0.204453
2178.444844,0.229373
2178.685902,0.281031
2178.926961,0.370088
2179.168019,0.508614
2179.409078,0.703304
2179.650136,0.901298
2179.891195,0.844937
2180.132253,0.629537
2180.373311,0.452320
2180.614370,0.330406
2180.855428,0.253658
2181.096487,0.209918
2181.337545,0.189609
2181.578603,0.187635
2181.819662,0.203815
2182.060720,0.242954
2182.301779,0.314402
2182.542837,0.430174
2182.783895,0.600554
2183.024954,0.807133
2183.266012,0.852069
2183.507071,0.659218
2183.748129,0.471563
2183.989187,0.337761
2184.230246,0.251811
2184.471304,0.202015
2184.712363,0.177737
2184.953421,0.172173
2185.194480,0.183362
2185.435538,0.214464
2185.676596,0.273808
2185.917655,0.373472
2186.158713,0.525631
2186.399772,0.726187
2186.640830,0.823585
2186.881888,0.649695
2187.122947,0.458554
2187.364005,0.323100
2187.605064,0.236795
2187.846122,0.186722
2188.087180,0.161563
2188.328239,0.154223
2188.569297,0.162548
2188.810356,0.189353
2189.051414,0.242685
2189.292472,0.334788
2189.533531,0.478760
2189.774589,0.673019
2190.015648,0.771608
2190.256706,0.602813
2190.497765,0.417895
2190.738823,0.289172
2190.979881,0.208997
2191.220940,0.163831
2191.461998,0.141969
2191.703057,0.136108
2191.944115,0.144239
2192.185173,0.169760
2192.426232,0.221407
2192.667290,0.311888
2192.908349,0.454362
2193.149407,0.641058
2193.390465,0.696136
2193.631524,0.519612
2193.872582,0.352578
2194.113641,0.240834
2194.354699,0.173761
2194.595757,0.137566
2194.836816,0.121166
2195.077874,0.118439
2195.318933,0.128552
2195.559991,0.155865
2195.801050,0.210034
2196.042108,0.304569
2196.283166,0.451593
2196.524225,0.619186
2196.765283,0.591836
2197.006342,0.414431
2197.247400,0.274019
2197.488458,0.185439
2197.729517,0.135397
2197.970575,0.110425
2198.211634,0.100924
2198.452692,0.102495
2198.693750,0.115964
2198.934809,0.147732
2199.175867,0.209610
2199.416926,0.316163
2199.657984,0.472230
2199.899042,0.578169
2200.140101,0.458143
2200.381159,0.300811
2200.622218,0.194814
2200.863276,0.133479
2201.104335,0.101857
2201.345393,0.087887
2201.586451,0.084822
2201.827510,0.091124
2202.068568,0.110166
2202.309627,0.151082
2202.550685,0.228065
2202.791743,0.353709
2203.032802,0.493048
2203.273860,0.462350
2203.514919,0.311558
2203.755977,0.195842
2203.997035,0.127554
2204.238094,0.092121
2204.479152,0.075914
2204.720211,0.070563
2204.961269,0.072962
2205.202327,0.084695
2205.443386,0.113069
2205.684444,0.171354
2205.925503,0.274014
2206.166561,0.407367
2206.407620,0.428976
2206.648678,0.299846
2206.889736,0.184113
2207.130795,0.115091
2207.371853,0.079936
2207.612912,0.064104
2207.853970,0.058386
2208.095028,0.059232
2208.336087,0.067502
2208.577145,0.089036
2208.818204,0.135827
2209.059262,0.222427
2209.300320,0.340830
2209.541379,0.375973
2209.782437,0.268049
2210.023496,0.161119
2210.264554,0.097643
2210.505612,0.066576
2210.746671,0.053288
2210.987729,0.048679
2211.228788,0.049315
2211.469846,0.055816
2211.710905,0.073630
2211.951963,0.114797
2212.193021,0.193609
2212.434080,0.297758
2212.675138,0.318395
2212.916197,0.220608
2213.157255,0.128580
2213.398313,0.076462
2213.639372,0.052602
2213.880430,0.043055
2214.121489,0.040092
2214.362547,0.041184
2214.603605,0.047338
2214.844664,0.064567
2215.085722,0.105627
2215.326781,0.182391
2215.567839,0.267661
2215.808897,0.256363
2216.049956,0.164948
2216.291014,0.092571
2216.532073,0.055607
2216.773131,0.040530
2217.014190,0.035153
2217.255248,0.033873
2217.496306,0.035534
2217.737365,0.042279
2217.978423,0.061723
2218.219482,0.107244
2218.460540,0.182281
2218.701598,0.233260
2218.942657,0.186689
2219.183715,0.109104
2219.424774,0.060183
2219.665832,0.038815
2219.906890,0.031270
2220.147949,0.029097
2220.389007,0.029359
2220.630066,0.032106
2220.871124,0.041314
2221.112182,0.067464
2221.353241,0.121355
2221.594299,0.183744
2221.835358,0.182758
2222.076416,0.119051
2222.317475,0.064603
2222.558533,0.038198
2222.799591,0.028739
2223.040650,0.025730
2223.281708,0.025149
2223.522767,0.026340
2223.763825,0.031048
2224.004883,0.046411
2224.245942,0.083876
2224.487000,0.138484
2224.728059,0.159003
2224.969117,0.115714
2225.210175,0.063951
2225.451234,0.035834
2225.692292,0.025803
2225.933351,0.023079
2226.174409,0.022683
2226.415468,0.023282
2226.656526,0.025794
2226.897584,0.035676
2227.138643,0.063055
2227.379701,0.107043
2227.620760,0.130346
2227.861818,0.101146
2228.102876,0.057631
2228.343935,0.032562
2228.584993,0.023790
2228.826052,0.021348
2229.067110,0.020673
2229.308168,0.020907
2229.549227,0.022759
2229.790285,0.030562
2230.031344,0.052758
2230.272402,0.087876
2230.513460,0.105418
2230.754519,0.081878
2230.995577,0.047037
2231.236636,0.027269
2231.477694,0.020844
2231.718753,0.019364
2231.959811,0.019132
2232.200869,0.019549
2232.441928,0.021487
2232.682986,0.029177
2232.924045,0.048990
2233.165103,0.075395
2233.406161,0.082264
2233.647220,0.060317
2233.888278,0.035168
2234.129337,0.022689
2234.370395,0.019351
2234.611453,0.019103
2234.852512,0.019667
2235.093570,0.020249
2235.334629,0.021764
2235.575687,0.029106
2235.816745,0.046313
2236.057804,0.063236
2236.298862,0.060443
2236.539921,0.041545
2236.780979,0.026380
2237.022038,0.020861
2237.263096,0.019646
2237.504154,0.018875
2237.745213,0.018261
2237.986271,0.018345
2238.227330,0.020970
2238.468388,0.029938
2238.709446,0.044093
2238.950505,0.051296
2239.191563,0.043404
2239.432622,0.030084
2239.673680,0.021749
2239.914738,0.018544
2240.155797,0.017486
2240.396855,0.017331
2240.637914,0.017839
2240.878972,0.019684
2241.120030,0.025310
2241.361089,0.035201
2241.602147,0.041818
2241.843206,0.037225
2242.084264,0.026693
2242.325323,0.019716
2242.566381,0.017805
2242.807439,0.018096
2243.048498,0.019284
2243.289556,0.021270
2243.530615,0.023097
2243.771673,0.024605
2244.012731,0.027541
2244.253790,0.030683
2244.494848,0.029616
2244.735907,0.024700
2244.976965,0.021081
2245.218023,0.021313
2245.459082,0.023474
2245.700140,0.023918
2245.941199,0.021600
2246.182257,0.019300
2246.423315,0.019796
2246.664374,0.023095
2246.905432,0.026503
2247.146491,0.027858
2247.387549,0.028048
2247.628608,0.027392
2247.869666,0.024552
2248.110724,0.020900
2248.351783,0.018967
2248.592841,0.018570
2248.833900,0.018859
2249.074958,0.021274
2249.316016,0.027050
2249.557075,0.032304
2249.798133,0.031215
2250.039192,0.025499
2250.280250,0.021004
2250.521308,0.019119
2250.762367,0.018699
2251.003425,0.020300
2251.244484,0.024897
2251.485542,0.030272
2251.726600,0.031789
2251.967659,0.028673
2252.208717,0.024443
2252.449776,0.021345
2252.690834,0.020006
2252.931893,0.021292
2253.172951,0.025861
2253.414009,0.031880
2253.655068,0.034028
2253.896126,0.029843
2254.137185,0.023990
2254.378243,0.020955
2254.619301,0.020844
2254.860360,0.022653
2255.101418,0.027158
2255.342477,0.034012
2255.583535,0.037448
2255.824593,0.032905
2256.065652,0.025362
2256.306710,0.021013
2256.547769,0.020487
2256.788827,0.022754
2257.029885,0.028782
2257.270944,0.037597
2257.512002,0.041411
2257.753061,0.035242
2257.994119,0.026410
2258.235178,0.021829
2258.476236,0.021132
2258.717294,0.023333
2258.958353,0.030328
2259.199411,0.040341
2259.440470,0.043512
2259.681528,0.035894
2259.922586,0.026799
2260.163645,0.022397
2260.404703,0.021843
2260.645762,0.025312
2260.886820,0.034721
2261.127878,0.045243
2261.368937,0.045271
2261.609995,0.035178
2261.851054,0.026121
2262.092112,0.022283
2262.333170,0.022831
2262.574229,0.029021
2262.815287,0.040973
2263.056346,0.049764
2263.297404,0.045042
2263.538463,0.033033
2263.779521,0.024626
2264.020579,0.022225
2264.261638,0.025464
2264.502696,0.035296
2264.743755,0.048274
2264.984813,0.051978
2265.225871,0.041628
2265.466930,0.029221
2265.707988,0.023127
2265.949047,0.023453
2266.190105,0.030099
2266.431163,0.042958
2266.672222,0.053362
2266.913280,0.048773
2267.154339,0.035030
2267.395397,0.025388
2267.636455,0.022910
2267.877514,0.026780
2268.118572,0.037799
2268.359631,0.051331
2268.600689,0.053096
2268.841748,0.040654
2269.082806,0.028293
2269.323864,0.023242
2269.564923,0.025212
2269.805981,0.034588
2270.047040,0.048862
2270.288098,0.054969
2270.529156,0.044915
2270.770215,0.031181
2271.011273,0.024166
2271.252332,0.024600
2271.493390,0.032440
2271.734448,0.046351
2271.975507,0.055222
2272.216565,0.047998
2272.457624,0.033930
2272.698682,0.025256
2272.939740,0.024273
2273.180799,0.030867
2273.421857,0.043840
2273.662916,0.053324
2273.903974,0.047917
2274.145033,0.034841
2274.386091,0.026413
2274.627149,0.025534
2274.868208,0.031947
2275.109266,0.044243
2275.350325,0.053009
2275.591383,0.047379
2275.832441,0.034240
2276.073500,0.025845
2276.314558,0.025225
2276.555617,0.031700
2276.796675,0.043038
2277.037733,0.050151
2277.278792,0.044861
2277.519850,0.034058
2277.760909,0.027180
2278.001967,0.026484
2278.243025,0.032091
2278.484084,0.041421
2278.725142,0.045395
2278.966201,0.038976
2279.207259,0.030017
2279.448318,0.026238
2279.689376,0.028554
2279.930434,0.034627
2280.171493,0.039745
2280.412551,0.038580
2280.653610,0.032215
2280.894668,0.026714
2281.135726,0.024864
2281.376785,0.026076
2281.617843,0.029746
2281.858902,0.033928
2282.099960,0.034678
2282.341018,0.031113
2282.582077,0.026653
2282.823135,0.024041
2283.064194,0.023553
2283.305252,0.024104
2283.546310,0.024615
2283.787369,0.025754
2284.028427,0.028976
2284.269486,0.033416
2284.510544,0.035608
2284.751603,0.033455
2284.992661,0.029955
2285.233719,0.030364
2285.474778,0.035580
2285.715836,0.039860
2285.956895,0.037801
2286.197953,0.032987
2286.439011,0.033114
2286.680070,0.041129
2286.921128,0.052491
2287.162187,0.057561
2287.403245,0.052137
2287.644303,0.042906
2287.885362,0.036950
2288.126420,0.036641
2288.367479,0.043418
2288.608537,0.056608
2288.849595,0.068206
2289.090654,0.067792
2289.331712,0.057031
2289.572771,0.048904
2289.813829,0.052680
2290.054888,0.063342
2290.295946,0.063726
2290.537004,0.051650
2290.778063,0.044166
2291.019121,0.051587
2291.260180,0.072478
2291.501238,0.091426
2291.742296,0.087845
2291.983355,0.069276
2292.224413,0.054171
2292.465472,0.049065
2292.706530,0.056413
2292.947588,0.073571
2293.188647,0.087643
2293.429705,0.090836
2293.670764,0.090099
2293.911822,0.091112
2294.152880,0.093905
2294.393939,0.090573
2294.634997,0.074398
2294.876056,0.058297
2295.117114,0.056633
2295.358173,0.072425
2295.599231,0.102019
2295.840289,0.129588
2296.081348,0.126611
2296.322406,0.099374
2296.563465,0.078357
2296.804523,0.075098
2297.045581,0.085427
2297.286640,0.093625
2297.527698,0.090667
2297.768757,0.090605
2298.009815,0.108449
2298.250873,0.135407
2298.491932,0.128003
2298.732990,0.092024
2298.974049,0.069231
2299.215107,0.069414
2299.456165,0.088330
2299.697224,0.110457
2299.938282,0.120851
2300.179341,0.129488
2300.420399,0.143036
2300.661458,0.142219
2300.902516,0.123688
2301.143574,0.106385
2301.384633,0.098595
2301.625691,0.098735
2301.866750,0.104472
2302.107808,0.120545
2302.348866,0.149234
2302.589925,0.160925
2302.830983,0.132997
2303.072042,0.111610
2303.313100,0.112908
2303.554158,0.119920
2303.795217,0.111215
2304.036275,0.099692
2304.277334,0.107225
2304.518392,0.138426
2304.759450,0.164299
2305.000509,0.147957
2305.241567,0.131800
2305.482626,0.132662
2305.723684,0.134905
2305.964743,0.128270
2306.205801,0.129777
2306.446859,0.156035
2306.687918,0.205351
2306.928976,0.224731
2307.170035,0.195813
2307.411093,0.171658
2307.652151,0.154436
2307.893210,0.143295
2308.134268,0.148363
2308.375327,0.175647
2308.616385,0.222239
2308.857443,0.270735
2309.098502,0.276698
2309.339560,0.237198
2309.580619,0.191001
2309.821677,0.158995
2310.062735,0.153250
2310.303794,0.176909
2310.544852,0.222261
2310.785911,0.273131
2311.026969,0.316699
2311.268028,0.298478
2311.509086,0.229040
2311.750144,0.182298
2311.991203,0.168237
2312.232261,0.184254
2312.473320,0.220481
2312.714378,0.256970
2312.955436,0.288549
2313.196495,0.291384
2313.437553,0.237917
2313.678612,0.201384
2313.919670,0.193241
2314.160728,0.208167
2314.401787,0.232838
2314.642845,0.251403
2314.883904,0.272222
2315.124962,0.298119
2315.366021,0.282429
